,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
6026,459999,90000,24.0,1120.0,70.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6027,667000,7500,18.6,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6028,300000,80000,11.57,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6029,229999,186000,23.57,1396.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6030,200000,110000,25.0,1396.0,69.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6031,150000,120000,17.8,1399.0,68.0,5.0,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6032,280000,105358,17.8,1399.0,67.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6033,590000,70000,18.6,1197.0,81.83,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6034,142000,49200,19.81,1086.0,68.05,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6035,850000,40000,17.4,1497.0,117.6,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6036,600000,40000,24.2,1498.0,98.6,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6037,700000,40000,18.49,1493.0,100.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6038,200000,70000,18.6,1199.0,79.4,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6039,900000,110000,19.67,1582.0,126.2,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6040,220000,100000,23.95,998.0,67.05,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6041,650000,10000,18.9,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6042,3100000,70000,15.04,2755.0,174.5,7.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6043,1500000,100600,13.68,2393.0,147.8,8.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6044,1800000,50000,16.09,1995.0,184.0,5.0,13,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6045,800000,136000,15.1,2179.0,140.0,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6046,2100000,48000,17.9,2143.0,136.0,5.0,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0
6047,250000,110000,17.8,1399.0,68.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6048,550000,86000,19.01,1461.0,108.45,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6049,125000,141000,19.7,796.0,46.3,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6050,450000,80000,17.0,1497.0,118.0,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6051,850000,140000,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6052,459999,65000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6053,434999,110000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6054,120000,100000,17.0,1405.0,70.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6055,600000,80000,25.2,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6056,135000,90000,18.9,998.0,67.1,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6060,780000,35000,22.54,1396.0,88.73,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6061,100000,195000,19.7,796.0,46.3,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6062,650000,60000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6063,50000,50000,16.1,796.0,37.0,4.0,21,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6064,425000,100000,22.32,1582.0,126.32,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6065,500000,70000,20.4,1248.0,91.7,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6066,590000,30000,25.2,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6067,459999,27000,23.1,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6068,578000,5000,21.21,1197.0,81.8,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6069,550000,110000,20.77,1248.0,88.76,7.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6070,465000,80000,16.8,1497.0,116.3,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6071,890000,80000,16.5,1493.0,70.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6072,250000,110000,20.8,1461.0,65.0,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6094,615000,60000,26.59,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6095,684000,60000,20.77,1248.0,88.8,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6096,680000,64000,20.77,1248.0,88.8,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6097,500000,120000,20.45,1461.0,83.8,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6098,520000,120000,20.45,1461.0,83.8,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6099,390000,140000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6100,434999,135000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6101,350000,166000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6102,675000,60000,24.4,1498.0,98.63,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6103,1350000,81500,14.84,2143.0,167.62,5.0,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0
6104,1350000,80000,15.8,2148.0,170.0,5.0,14,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6107,1200000,15000,20.0,1497.0,115.0,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6125,265000,60000,19.3,1248.0,73.9,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6126,395000,40000,16.2,1199.0,74.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6127,385000,40000,16.2,1199.0,74.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6128,142000,70000,18.9,1061.0,67.0,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6129,160000,35000,19.81,1086.0,68.05,5.0,16,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6130,180000,50000,19.09,1396.0,69.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6136,700000,3177,18.5,1194.0,94.93,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6137,400000,39414,18.9,1197.0,81.86,5.0,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6138,200000,30078,15.3,1396.0,70.0,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6139,250000,44588,21.1,814.0,55.2,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6140,400000,49907,21.63,998.0,67.04,5.0,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6141,371000,67082,21.21,1197.0,81.8,5.0,12,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6143,570000,112879,23.0,1498.0,98.96,5.0,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6144,300000,80000,19.4,1198.0,86.8,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6145,620000,25000,18.6,1197.0,81.83,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6146,949000,10200,17.4,1497.0,117.6,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6147,750000,60000,16.5,1493.0,70.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6148,350000,20000,23.1,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6149,1250000,60000,16.0,2179.0,140.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6150,270000,30000,23.01,999.0,67.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6151,235000,40000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6152,500000,60000,20.4,1197.0,81.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6153,220000,111000,19.7,796.0,46.3,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6154,380000,70000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6155,160000,100000,20.92,998.0,67.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6157,339000,25000,20.3,998.0,68.05,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6158,229999,100000,15.3,1596.0,99.6,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6159,400000,35000,25.32,1198.0,77.0,6.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6160,470000,25000,25.4,1186.0,73.97,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6161,45000,58000,16.1,796.0,37.0,4.0,22,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6162,575000,20000,19.4,1194.0,94.93,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6163,325000,1300,22.5,999.0,67.0,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6164,50000,120000,16.1,796.0,37.0,4.0,28,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6165,350000,15000,20.51,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6185,300000,25000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6186,540000,150000,19.01,1461.0,108.5,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6187,580000,10000,23.1,998.0,67.04,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6188,1000000,70000,19.67,1582.0,126.2,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6189,459999,80000,22.95,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6190,635000,50000,25.2,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6191,650000,83000,22.32,1582.0,126.32,5.0,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6192,525000,116000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6193,350000,60000,15.8,1172.0,67.1,5.0,10,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6194,320000,175802,19.3,1248.0,73.9,5.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6195,450000,192000,12.8,2494.0,102.0,8.0,19,0,1,0,0,0,1,0,0,1,0,1,0,0,0
6196,227000,73840,15.04,1598.0,103.6,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6197,325000,162000,13.6,2523.0,63.0,8.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6198,275000,20000,23.0,999.0,67.0,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6199,300000,75000,18.9,1197.0,82.0,5.0,12,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6200,400000,320000,12.05,2179.0,120.0,8.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6201,550000,120000,20.34,1498.0,103.2,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6203,900000,40000,21.66,1498.0,108.6,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6204,165000,20000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6205,210000,70000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6206,650000,30000,19.64,1461.0,108.45,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6207,680000,120000,15.1,2179.0,140.0,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6208,390000,25000,23.01,999.0,67.0,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6209,260000,80000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6210,450000,67000,19.1,1197.0,85.8,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6211,130000,120000,19.81,1086.0,68.05,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6212,890000,9000,24.3,1248.0,88.5,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6217,3500000,60000,11.0,2982.0,170.3,7.0,11,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6218,750000,80000,25.1,1498.0,98.6,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6219,350000,120000,12.2,2499.0,80.0,10.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6220,2000000,24857,16.5,1799.0,139.46,5.0,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6221,270000,26442,20.3,998.0,68.05,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6222,700000,35000,17.5,1373.0,91.1,7.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6223,130000,28000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6224,650000,80000,20.77,1248.0,88.8,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6225,55000,39000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6226,475000,20000,20.51,998.0,67.0,5.0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6227,325000,50000,21.64,1461.0,84.8,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6228,615000,40000,19.0,1199.0,88.7,5.0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6229,390000,15000,18.9,1197.0,82.0,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6230,650000,15000,22.0,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6231,440000,30000,20.4,1197.0,81.8,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6232,600000,70000,26.0,1498.0,98.6,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6233,170000,80000,16.2,995.0,62.1,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6234,499000,80000,15.96,2523.0,63.0,9.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6238,1300000,120000,12.99,2494.0,100.6,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6239,800000,80000,23.9,1582.0,126.2,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6240,600000,5000,21.21,1197.0,81.8,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6241,400000,50000,18.5,1198.0,86.8,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6242,700000,65000,26.59,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6243,800000,35000,27.39,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6244,600000,90000,27.3,1498.0,98.6,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6245,580000,100000,25.2,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6246,350000,15000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6247,204999,147000,20.0,1399.0,68.0,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6248,1350000,20000,16.0,2179.0,140.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6249,310000,120000,23.0,1396.0,90.0,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6250,700000,250000,12.8,2494.0,102.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6251,459999,69000,25.83,1498.0,99.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6252,860000,80000,28.09,1248.0,88.5,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6253,275000,97000,19.0,1086.0,68.1,5.0,13,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6254,390000,15000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6256,110000,50800,19.7,796.0,46.3,5.0,20,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6258,5830000,30000,17.09,2993.0,261.4,4.0,7,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6260,665000,40142,24.4,1120.0,71.0,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6261,721000,9400,18.6,1197.0,81.83,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6262,390000,62000,25.32,1198.0,77.0,5.0,9,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6264,975000,12584,16.55,2498.0,105.0,6.0,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6267,685000,4300,18.6,1197.0,81.86,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6268,595000,14548,21.21,1197.0,81.8,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6269,900000,44772,23.0,1498.0,98.96,5.0,7,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6270,950000,48500,25.47,1248.0,88.5,7.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6272,570000,28782,18.6,1197.0,81.83,5.0,8,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6273,700000,28451,18.6,1197.0,81.83,5.0,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6274,910000,36500,24.3,1248.0,88.5,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6275,751000,44885,26.59,1248.0,74.0,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6277,135000,110000,17.0,1405.0,71.0,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6283,975000,41000,20.5,1582.0,126.2,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6284,925000,50000,24.52,1248.0,88.5,7.0,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6285,725000,66000,20.77,1248.0,88.8,7.0,9,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6286,550000,65000,20.77,1248.0,88.76,7.0,12,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6287,550000,76000,22.54,1396.0,88.73,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6288,750000,95000,12.8,2494.0,102.0,7.0,12,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6289,475000,55000,17.0,1497.0,118.0,5.0,12,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6290,325000,65000,19.02,1198.0,67.05,7.0,8,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6291,725000,76000,25.47,1248.0,88.5,7.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6292,775000,47000,16.02,1373.0,93.7,7.0,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6293,625000,70000,23.4,1248.0,74.0,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6294,195000,56000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,16,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6295,470000,89000,22.9,1248.0,74.0,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6296,1750000,98000,13.68,2393.0,147.51,7.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6297,1650000,90000,13.68,2393.0,147.51,7.0,9,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6299,380000,57000,22.9,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6300,650000,70000,26.59,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6301,275000,49200,21.1,814.0,55.2,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6302,220000,125000,13.5,1799.0,130.0,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6303,200000,60000,19.81,1086.0,68.05,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6304,315000,120000,15.37,1196.0,73.0,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6305,90000,110000,19.7,796.0,46.3,5.0,21,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6306,120000,70000,18.9,1061.0,67.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6307,90000,168000,18.9,998.0,67.1,5.0,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6308,1500000,30000,16.0,2179.0,140.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6309,370000,60000,24.0,1120.0,70.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6310,595000,131111,25.2,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6311,150000,120000,19.2,1461.0,65.0,5.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6312,400000,58400,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6313,310000,23400,23.95,998.0,67.1,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6314,385000,50000,23.1,998.0,67.04,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6315,105000,158107,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6316,750000,90000,15.1,2179.0,140.0,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6317,521000,3010,20.3,1086.0,68.0,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6318,180000,80000,21.12,1248.0,88.8,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6319,220000,155000,17.8,1399.0,68.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6320,40000,70000,16.1,796.0,37.0,4.0,27,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6321,540000,4000,18.9,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6322,140000,35000,19.7,796.0,46.3,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6323,200000,121000,17.3,993.0,60.0,5.0,22,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6324,650000,110000,22.77,1498.0,98.59,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6325,229999,170000,17.8,1399.0,68.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6326,305000,175000,17.8,1248.0,75.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6328,200000,163000,17.8,1399.0,68.0,5.0,17,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6329,200000,163000,17.8,1399.0,68.0,5.0,17,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6330,465000,77088,14.0,2489.0,95.0,8.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6331,210000,110000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6332,570000,136511,15.96,2523.0,62.1,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6333,570000,80000,16.02,1373.0,93.7,7.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6334,650000,60000,16.02,1373.0,93.7,7.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6335,620000,36000,20.85,1197.0,83.14,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6336,250000,65000,18.9,998.0,67.1,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6337,1000000,50000,17.05,1995.0,184.0,5.0,14,0,1,0,0,0,1,0,1,0,1,0,0,0,0
6338,300000,60000,26.2,998.0,58.2,5.0,13,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6339,300000,82500,20.3,1248.0,75.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6340,810000,30000,23.0,1498.0,98.96,5.0,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6341,270000,100000,18.3,1991.0,147.9,5.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6342,470000,70000,26.59,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6343,400000,85000,20.65,1248.0,88.7,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6344,300000,60000,20.51,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6345,170000,20000,22.74,796.0,47.3,5.0,10,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6346,455999,80000,19.01,1461.0,108.45,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6347,121000,100000,13.0,2489.0,95.0,8.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6348,35000,75000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,23,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6349,85000,100000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6350,650000,80000,24.3,1248.0,88.5,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6351,350000,35000,17.57,1193.0,88.7,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6352,125000,139000,25.44,936.0,57.6,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6353,80000,90000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6354,120000,120000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,16,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6355,250000,100000,17.7,1497.0,78.0,5.0,17,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6356,225000,90000,20.54,1598.0,103.6,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6357,215000,105000,13.6,2523.0,63.0,7.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6358,450000,40000,25.4,1186.0,73.97,5.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6359,509999,90000,20.14,1197.0,81.86,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
6360,245000,36710,22.74,796.0,47.3,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6362,620000,28180,23.65,1248.0,88.5,5.0,9,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6364,1700000,15000,17.0,1956.0,138.1,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
6365,590000,4000,19.72,1198.0,67.0,7.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
