,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,brand_freq
5612,135000,60000,19.7,796.0,46.3,5.0,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5613,430000,148000,12.05,2179.0,120.0,9.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5614,625000,70000,22.32,1582.0,126.32,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5615,280000,96000,16.95,1498.0,97.7,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5616,800000,70000,15.4,1997.0,120.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5617,220000,70000,23.2,1248.0,73.94,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5618,620000,18484,20.89,1197.0,81.8,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5619,300000,70000,13.93,2179.0,138.03,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5620,180000,25000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5621,250000,120000,22.07,1199.0,73.9,5.0,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
5622,480000,55000,20.85,1197.0,83.14,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5623,885000,10000,17.0,1497.0,121.31,5.0,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5624,550000,60000,25.32,1198.0,77.0,6.0,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5625,800000,30000,28.4,1248.0,74.02,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5626,180000,65000,17.92,1086.0,62.1,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5627,200000,27000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5628,380000,50000,21.9,1396.0,88.76,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5629,520000,2560,24.0,1199.0,83.81,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
5630,90000,60000,19.7,796.0,46.3,5.0,21,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5631,330000,80000,20.51,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5632,40000,50000,16.1,796.0,37.0,4.0,26,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5633,370000,120000,18.2,1248.0,73.8,8.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5634,290000,120000,16.8,1497.0,116.3,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5635,215000,47000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5636,1282000,45000,17.6,2179.0,153.86,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5637,610000,90000,12.8,2494.0,102.0,8.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5638,380000,110000,21.27,1396.0,88.76,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5639,1250000,95000,15.4,1997.0,120.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5640,400000,103655,22.32,1582.0,126.3,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5641,700000,25000,17.4,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,64
5642,650000,80000,19.01,1461.0,108.45,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5643,95000,50000,25.4,624.0,37.5,4.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,175
5644,1147000,56975,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5645,150000,110000,0.0,1086.0,62.0,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5646,120000,80000,19.7,796.0,46.3,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
5647,130000,74770,19.465309615957125,19.465309615957125,1.0,19.465309615957125,22,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2844
5648,180000,187000,17.8,1399.0,68.0,5.0,15,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2844
5649,325000,69000,18.6,1388.0,67.0,5.0,12,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
5650,550000,206000,22.77,1498.0,98.59,5.0,10,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
5651,950000,27000,22.77,1498.0,98.59,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
5652,500000,132000,22.7,1498.0,89.84,5.0,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2844
5653,725000,75000,26.1,1498.0,99.23,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
5654,500000,18000,18.5,1194.0,94.93,5.0,10,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2844
5655,180000,218000,21.0,1461.0,64.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5656,650000,10000,22.54,1396.0,88.73,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5657,285000,80000,17.8,1248.0,75.0,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5658,210000,215000,21.0,1461.0,64.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5659,200000,137000,17.8,1399.0,67.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5660,295000,65000,20.54,1598.0,103.6,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5661,160000,120000,17.7,1497.0,78.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
5662,450000,10000,23.1,998.0,67.04,5.0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
5663,385000,20000,20.62,1198.0,67.0,7.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5664,350000,93500,18.6,1388.0,67.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5665,558000,70000,28.4,1248.0,74.02,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5666,165000,56000,17.92,1086.0,62.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
5667,300000,80000,21.9,1396.0,88.76,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5668,900000,100000,15.1,2179.0,140.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
5669,830000,60000,11.0,2993.0,235.0,5.0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,1,306
5670,890000,70000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,17,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2844
5671,640000,65000,21.14,1498.0,103.52,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5672,900000,70000,15.4,2179.0,120.0,7.0,10,0,1,0,0,0,1,0,0,1,0,0,0,0,1,49
5673,450000,60000,18.2,1248.0,73.8,7.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
5674,825000,82000,28.09,1248.0,88.5,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
5675,500000,80000,13.7,2179.0,138.1,7.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5676,325000,5000,18.15,1198.0,82.0,6.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5677,450000,133000,19.01,1461.0,108.45,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
5678,675000,25000,17.5,1199.0,88.7,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
5679,415000,15000,17.57,1193.0,88.7,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
5680,1100000,40000,21.38,1396.0,88.7,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5681,500000,35000,17.0,1198.0,73.75,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5682,509999,70000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5683,200000,152000,10.5,2609.0,120.0,9.0,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,177
5684,60000,100000,16.1,796.0,37.0,4.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5685,500000,80000,22.32,1582.0,126.3,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5686,45000,100000,17.2,1396.0,53.5,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5687,270000,50000,25.17,799.0,53.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5688,550000,40000,17.19,1197.0,81.86,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5689,235000,60000,23.01,999.0,67.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
5690,600000,40000,18.6,1197.0,81.83,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5691,525000,60000,27.3,1498.0,98.6,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,64
5692,325000,90000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5693,420000,90000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5694,229999,60000,20.92,998.0,67.1,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
5695,375000,80000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2844
5696,750000,120000,12.05,2179.0,120.0,8.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,306
5697,400000,40000,23.84,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5698,600000,91000,15.1,2179.0,140.0,7.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5699,110000,80000,17.8,1086.0,63.0,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,313
5700,45000,73257,16.1,796.0,37.0,4.0,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5701,722000,80000,0.0,2523.0,70.0,2.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5702,500000,15000,23.84,1199.0,83.83,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5703,250000,110000,18.1,1493.0,110.0,5.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5704,950000,40000,21.13,1498.0,108.6,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5705,375000,212000,21.64,1461.0,84.8,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5706,780000,30000,28.4,1248.0,74.02,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5707,575000,30000,20.3,1086.0,68.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5708,563000,30000,18.6,1197.0,81.83,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5709,450000,15000,23.84,1199.0,84.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5710,2300000,1000,13.68,2393.0,147.51,7.0,5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,43
5711,80000,26320,16.1,796.0,37.0,4.0,26,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5712,320000,135000,23.0,1396.0,90.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,175
5713,375000,100000,13.5,1799.0,130.0,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,637
5714,400000,120000,15.37,1196.0,73.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5715,600000,230000,14.0,2498.0,112.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5716,315000,60000,23.01,999.0,67.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5717,1100000,80000,16.07,1995.0,181.0,5.0,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2844
5718,350000,190000,19.3,1248.0,73.9,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5719,375000,120000,15.37,1196.0,73.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5720,1050000,217000,12.99,2494.0,100.6,8.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5721,130000,90000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1,306
5722,350000,29000,23.1,998.0,67.04,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
5723,170000,120000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,14,1,0,0,0,0,1,0,0,1,0,1,0,0,0,637
5724,120000,120000,18.9,1061.0,67.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1,306
5725,819999,90000,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
5726,451999,30000,23.1,998.0,67.04,5.0,7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2844
5727,500000,56000,18.9,1197.0,82.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
5728,1250000,90000,12.99,2494.0,100.6,8.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,142
5729,500000,120000,18.49,1493.0,100.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
5730,490000,60000,25.2,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5731,200000,147000,19.3,1248.0,73.9,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
5732,240000,35000,18.9,998.0,67.1,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
5733,655000,19500,18.6,1197.0,81.83,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5734,620000,38426,17.19,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5735,450000,35000,20.4,1197.0,83.11,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,550
5736,310000,35000,20.51,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5737,150000,50000,19.7,796.0,46.3,5.0,18,0,0,0,1,0,1,0,0,1,0,0,0,0,1,637
5738,180000,120000,25.44,936.0,57.6,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5739,150000,120000,19.4,1405.0,70.0,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5740,160000,112000,20.0,1399.0,68.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5741,600000,70000,14.0,2523.0,75.0,8.0,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
5742,380000,145000,20.5,1598.0,103.5,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5743,120000,135000,17.0,1405.0,70.0,5.0,18,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
5744,350000,500000,12.99,2494.0,100.57,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5745,135000,146000,19.61,1405.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
5746,610000,10000,18.9,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5747,260000,50000,20.14,1498.0,88.5,5.0,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
5748,500000,25000,20.14,1197.0,81.86,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5749,220000,20000,23.01,999.0,67.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5750,121000,70000,13.5,1799.0,130.0,5.0,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5751,350000,50000,25.0,1396.0,69.01,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
5752,2200000,25000,15.17,1968.0,181.0,5.0,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,637
5753,280000,100000,23.0,1396.0,90.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5754,919999,20000,17.0,1198.0,108.5,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5755,320000,155000,23.0,1396.0,90.0,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5756,140000,70000,20.0,1399.0,68.0,5.0,13,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2844
5757,310000,25000,21.5,1248.0,88.8,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
5758,65000,120000,16.1,796.0,37.0,4.0,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,637
5759,300000,90000,18.2,1248.0,73.8,7.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5760,575000,110000,15.1,2179.0,140.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5761,440000,110000,13.49,2179.0,138.03,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,175
5762,380000,100000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
5763,140000,116700,15.0,1368.0,90.0,5.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1099
5764,475000,25000,22.95,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,306
5765,200000,200000,13.0,2489.0,95.0,8.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1,637
5766,400000,176062,17.8,1248.0,75.0,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5767,425000,250000,12.8,2494.0,102.0,8.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1,300
5768,68000,70000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5769,509999,82000,25.8,1498.0,98.6,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5770,275000,80000,19.81,1086.0,68.05,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5771,650000,40000,18.2,1248.0,73.74,7.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5772,1850000,14000,17.1,1956.0,170.0,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
5773,650000,129000,19.72,1461.0,108.45,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
5774,360000,60000,20.5,1248.0,91.7,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,313
5775,650000,82000,21.73,1498.0,108.62,5.0,7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1099
5776,2000000,77500,12.7,2179.0,187.7,5.0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,1,306
5777,675000,50000,18.2,1248.0,73.74,7.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5778,50000,40000,16.1,796.0,37.0,4.0,19,0,0,0,1,0,1,0,0,1,0,0,0,0,1,300
5779,445000,39500,20.52,1197.0,81.8,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5780,750000,40000,22.54,1396.0,88.76,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5781,425000,56000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
5782,57000,110000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,28,0,1,0,0,0,1,0,0,1,0,0,0,0,1,306
5783,850000,54000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5784,400000,20000,20.51,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5785,200000,55896,25.0,1396.0,69.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,58
5786,550000,35000,25.8,1498.0,98.6,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5787,250000,97000,19.4,1198.0,86.8,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0,175
5788,206000,120000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5789,290000,50000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
5790,45000,30400,26.0,624.0,35.0,4.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,637
5791,220000,110000,21.64,1461.0,84.8,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
5792,515000,120000,14.84,2143.0,170.0,5.0,17,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2844
5793,170000,100000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5794,260000,120000,17.8,1248.0,75.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5795,315000,130000,20.54,1598.0,103.6,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,58
5796,225000,76000,20.92,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,142
5797,420000,110000,19.33,1968.0,138.1,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,306
5798,525000,96000,12.05,2179.0,120.0,8.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5799,670000,90000,28.4,1248.0,74.0,5.0,7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1099
5800,250000,25000,20.0,1399.0,68.1,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,38
5801,229999,90000,19.3,1248.0,73.9,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,38
5802,229999,164000,19.3,1248.0,73.9,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5803,300000,120000,18.0,1198.0,86.7,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,300
5804,165000,66000,19.0,998.0,66.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5805,295000,250000,13.93,2179.0,138.0,7.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5806,360000,157000,22.32,1582.0,126.3,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,142
5807,380000,157000,22.32,1582.0,126.3,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,306
5808,300000,35000,23.01,999.0,67.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,142
5809,320000,100000,12.7,2609.0,116.6,9.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,313
5810,325000,70000,19.44,1198.0,67.0,7.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5811,160000,30000,21.12,1248.0,88.8,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5812,630000,40000,16.5,1493.0,70.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
5813,229999,30000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
5814,440000,70000,22.9,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
5815,90000,60000,18.0,995.0,62.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5816,750000,60000,28.09,1248.0,88.5,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5817,330000,80000,16.8,1497.0,116.3,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
5818,715000,70000,28.09,1248.0,88.5,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
5819,250000,150000,20.86,1199.0,75.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
5820,120000,150000,18.2,1061.0,64.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,177
5821,100000,25000,14.2,1597.0,92.0,5.0,21,0,0,0,1,0,1,0,0,1,0,0,0,0,1,313
5822,850000,35000,21.72,1498.0,108.6,5.0,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,313
5823,450000,48000,25.4,1186.0,73.97,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,47
5824,240000,200000,22.07,1199.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,142
5825,30000,90000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,25,0,0,0,1,0,1,0,0,1,0,0,0,0,1,637
5826,600000,135000,26.59,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5827,280000,110000,18.2,1248.0,73.74,7.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
5828,465000,146000,22.32,1582.0,126.32,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,20
5829,350000,44000,24.7,796.0,47.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,38
5830,325000,70000,20.36,1197.0,78.9,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5831,50000,271000,16.8,1405.0,62.0,5.0,21,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5832,110000,120000,19.7,796.0,46.3,5.0,19,0,0,0,1,0,1,0,0,1,0,0,0,0,1,300
5833,515000,60000,15.96,2523.0,62.1,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5834,750000,40000,20.73,1373.0,91.1,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
5835,350000,25000,21.1,814.0,55.2,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5836,488999,15000,18.9,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,47
5837,300000,27000,24.7,796.0,47.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
5838,650000,35000,27.39,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,142
5839,250000,40000,19.0,998.0,66.1,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5840,200000,40000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
5841,950000,75262,15.4,2179.0,120.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
5842,200000,120000,23.03,1396.0,69.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
5843,276000,60000,20.3,998.0,68.05,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,142
5844,250000,40000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
5845,95000,80000,19.7,796.0,46.3,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,177
5846,200000,70000,23.57,1396.0,70.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,142
